"timestamp","type.name","team.name","player.name","play_pattern.name"
"00:30:30.133","Carry","France","Corentin Tolisso","Regular Play"
"00:30:31.360","Pass","France","Corentin Tolisso","Regular Play"
"00:30:31.520","Block","Australia","Jackson Irvine","Regular Play"
"00:30:33.320","Pressure","France","Nabil Fekir","Regular Play"
"00:30:33.600","Ball Recovery","Australia","Tomi Jurić","Regular Play"
"00:30:33.600","Carry","Australia","Tomi Jurić","Regular Play"
"00:30:34.693","Dispossessed","Australia","Tomi Jurić","Regular Play"
"00:30:34.693","Duel","France","Nabil Fekir","Regular Play"
"00:30:35.160","Ball Recovery","Australia","Tomi Jurić","Regular Play"
"00:30:35.160","Carry","Australia","Tomi Jurić","Regular Play"
"00:30:37.320","Foul Committed","France","Corentin Tolisso","Regular Play"
"00:30:37.320","Foul Won","Australia","Tomi Jurić","Regular Play"
"00:31:32.400","Pass","Australia","Aaron Mooy","From Free Kick"
"00:31:33.760","Ball Receipt*","Australia","Josh Risdon","From Free Kick"
"00:31:33.760","Carry","Australia","Josh Risdon","From Free Kick"
"00:31:35.040","Pass","Australia","Josh Risdon","From Free Kick"
"00:31:35.573","Block","France","Corentin Tolisso","From Free Kick"
"00:31:46.853","Camera On","Australia",NA,"Regular Play"
"00:31:48.440","Pass","Australia","Josh Risdon","Regular Play"
"00:31:49.320","Ball Receipt*","Australia","Robbie Kruse","Regular Play"
"00:31:49.320","Pass","Australia","Robbie Kruse","Regular Play"
"00:31:49.773","Pressure","France","Kylian Mbappé Lottin","Regular Play"
"00:31:49.800","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:31:49.800","Carry","Australia","Josh Risdon","Regular Play"
"00:31:49.840","Pass","Australia","Josh Risdon","Regular Play"
"00:31:51.000","Ball Receipt*","Australia","Aaron Mooy","Regular Play"
"00:31:51.000","Pass","Australia","Aaron Mooy","Regular Play"
"00:31:53.333","Pressure","France","Lucas Hernández Pi","Regular Play"
"00:31:54.120","Ball Receipt*","Australia","Jackson Irvine","Regular Play"
"00:31:54.120","Carry","Australia","Jackson Irvine","Regular Play"
"00:31:55.560","Miscontrol","Australia","Jackson Irvine","Regular Play"
"00:32:00.280","Pass","France","Lucas Hernández Pi","From Throw In"
"00:32:01.653","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:32:01.653","Carry","France","Paul Pogba","From Throw In"
"00:32:03.000","Dispossessed","France","Paul Pogba","From Throw In"
"00:32:03.000","Duel","Australia","Aaron Mooy","From Throw In"
"00:32:03.000","Carry","Australia","Aaron Mooy","From Throw In"
"00:32:03.520","Pass","Australia","Aaron Mooy","From Throw In"
"00:32:04.053","Ball Receipt*","Australia","Robbie Kruse","From Throw In"
"00:32:04.053","Ball Recovery","France","Paul Pogba","From Throw In"
"00:32:04.053","Carry","France","Paul Pogba","From Throw In"
"00:32:04.680","Dispossessed","France","Paul Pogba","From Throw In"
"00:32:04.680","Duel","Australia","Robbie Kruse","Regular Play"
"00:32:05.280","Ball Recovery","Australia","Aaron Mooy","Regular Play"
"00:32:05.280","Carry","Australia","Aaron Mooy","Regular Play"
"00:32:06.520","Pass","Australia","Aaron Mooy","Regular Play"
"00:32:07.440","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:32:07.440","Carry","Australia","Josh Risdon","Regular Play"
"00:32:07.520","Pressure","France","Paul Pogba","Regular Play"
"00:32:08.000","Pass","Australia","Josh Risdon","Regular Play"
"00:32:08.840","Ball Receipt*","Australia","Tomi Jurić","Regular Play"
"00:32:08.840","Carry","Australia","Tomi Jurić","Regular Play"
"00:32:08.920","Miscontrol","Australia","Tomi Jurić","Regular Play"
"00:32:10.293","Ball Recovery","France","Samuel Yves Umtiti","Regular Play"
"00:32:10.720","Ball Recovery","Australia","Aaron Mooy","Regular Play"
"00:32:11.600","Pass","France","Corentin Tolisso","Regular Play"
"00:32:14.680","Ball Receipt*","France","Olivier Giroud","Regular Play"
"00:32:14.680","Miscontrol","France","Olivier Giroud","Regular Play"
"00:32:16.680","Pass","Australia","Mile Jedinak","Regular Play"
"00:32:18.000","Ball Receipt*","Australia","Trent Sainsbury","Regular Play"
"00:32:18.000","Pass","Australia","Trent Sainsbury","Regular Play"
"00:32:19.253","Pressure","France","Corentin Tolisso","Regular Play"
"00:32:19.840","Ball Receipt*","Australia","Mark Milligan","Regular Play"
"00:32:19.840","Pass","Australia","Mark Milligan","Regular Play"
"00:32:23.400","Ball Receipt*","Australia","Robbie Kruse","Regular Play"
"00:32:31.733","Substitution","France","Corentin Tolisso","Regular Play"
"00:32:47.360","Pressure","Australia","Jackson Irvine","Regular Play"
"00:32:47.773","Camera On","France",NA,"Regular Play"
"00:32:48.600","Pass","France","Paul Pogba","Regular Play"
"00:32:49.400","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:32:49.400","Pass","France","Blaise Matuidi","Regular Play"
"00:32:50.933","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:32:50.933","Carry","France","Lucas Hernández Pi","Regular Play"
"00:32:56.040","Pass","France","Lucas Hernández Pi","Regular Play"
"00:32:57.493","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:32:57.493","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:32:58.440","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:32:59.813","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:32:59.813","Carry","France","Paul Pogba","Regular Play"
"00:33:01.360","Pass","France","Paul Pogba","Regular Play"
"00:33:02.293","Ball Receipt*","France","Nabil Fekir","Regular Play"
"00:33:02.293","Carry","France","Nabil Fekir","Regular Play"
"00:33:03.760","Pass","France","Nabil Fekir","Regular Play"
"00:33:05.173","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:33:05.173","Carry","France","Benjamin Pavard","Regular Play"
"00:33:05.480","Pressure","Australia","Aziz Eraltay Behich","Regular Play"
"00:33:06.400","Pass","France","Benjamin Pavard","Regular Play"
"00:33:07.453","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:33:07.453","Carry","France","Raphaël Varane","Regular Play"
"00:33:08.240","Pass","France","Raphaël Varane","Regular Play"
"00:33:09.093","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:33:09.093","Pass","France","Paul Pogba","Regular Play"
"00:33:10.173","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:33:10.173","Carry","France","Raphaël Varane","Regular Play"
"00:33:11.520","Pass","France","Raphaël Varane","Regular Play"
"00:33:13.880","Ball Receipt*","France","Olivier Giroud","Regular Play"
"00:33:13.880","Pass","Australia","Mark Milligan","From Counter"
"00:33:15.360","Ball Receipt*","Australia","Aaron Mooy","From Counter"
"00:33:15.400","Pass","Australia","Aaron Mooy","From Counter"
"00:33:16.640","Ball Receipt*","Australia","Mathew Leckie","From Counter"
"00:33:16.720","Pass","Australia","Mathew Leckie","From Counter"
"00:33:16.720","Duel","France","Benjamin Pavard","Regular Play"
"00:33:19.600","Ball Receipt*","Australia","Jackson Irvine","Regular Play"
"00:33:19.600","Pass","France","Raphaël Varane","Regular Play"
"00:33:20.720","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:33:20.720","Carry","France","Benjamin Pavard","Regular Play"
"00:33:21.760","Pass","France","Benjamin Pavard","Regular Play"
"00:33:45.453","Pass","Australia","Aziz Eraltay Behich","From Throw In"
"00:33:49.520","Ball Receipt*","Australia","Jackson Irvine","From Throw In"
"00:33:49.520","Pass","France","Raphaël Varane","Regular Play"
"00:33:51.213","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:33:51.213","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:33:53.800","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:33:56.613","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:33:56.613","Carry","France","Lucas Hernández Pi","Regular Play"
"00:33:57.520","Pass","France","Lucas Hernández Pi","Regular Play"
"00:33:58.493","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:33:58.493","Carry","France","Blaise Matuidi","Regular Play"
"00:33:59.200","Pass","France","Blaise Matuidi","Regular Play"
"00:33:59.933","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:33:59.933","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:34:00.760","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:34:02.093","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:34:02.093","Carry","France","Lucas Hernández Pi","Regular Play"
"00:34:03.080","Pass","France","Lucas Hernández Pi","Regular Play"
"00:34:03.813","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:34:03.813","Carry","France","Blaise Matuidi","Regular Play"
"00:34:06.520","Pass","France","Blaise Matuidi","Regular Play"
"00:34:08.253","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:34:08.253","Carry","France","Paul Pogba","Regular Play"
"00:34:09.360","Pass","France","Paul Pogba","Regular Play"
"00:34:10.720","Pressure","Australia","Aziz Eraltay Behich","Regular Play"
"00:34:10.973","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:34:10.973","Carry","France","Benjamin Pavard","Regular Play"
"00:34:12.000","Pass","France","Benjamin Pavard","Regular Play"
"00:34:13.040","Ball Receipt*","France","Nabil Fekir","Regular Play"
"00:34:13.040","Ball Recovery","Australia","Mark Milligan","Regular Play"
"00:34:13.040","Carry","Australia","Mark Milligan","Regular Play"
"00:34:15.320","Pass","Australia","Mark Milligan","Regular Play"
"00:34:20.013","Ball Receipt*","Australia","Tomi Jurić","Regular Play"
"00:34:20.013","Ball Recovery","France","Raphaël Varane","Regular Play"
"00:34:20.013","Carry","France","Raphaël Varane","Regular Play"
"00:34:22.480","Pass","France","Raphaël Varane","Regular Play"
"00:34:24.213","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:34:24.213","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:34:26.720","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:34:28.693","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:34:28.693","Carry","France","N''Golo Kanté","Regular Play"
"00:34:30.040","Pass","France","N''Golo Kanté","Regular Play"
"00:34:31.893","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:34:31.893","Carry","France","Lucas Hernández Pi","Regular Play"
"00:34:34.800","Pass","France","Lucas Hernández Pi","Regular Play"
"00:34:35.453","Pressure","Australia","Jackson Irvine","Regular Play"
"00:34:35.533","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:34:35.533","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:34:36.440","Dispossessed","France","Kylian Mbappé Lottin","Regular Play"
"00:34:36.440","Duel","Australia","Jackson Irvine","Regular Play"
"00:34:37.840","Pass","France","Olivier Giroud","Regular Play"
"00:34:38.653","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:34:38.653","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:34:39.880","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:34:40.440","Ball Receipt*","France","Olivier Giroud","Regular Play"
"00:34:40.440","Interception","Australia","Mile Jedinak","Regular Play"
"00:34:40.440","Carry","Australia","Mile Jedinak","Regular Play"
"00:34:41.640","Pass","Australia","Mile Jedinak","Regular Play"
"00:34:43.973","Ball Receipt*","Australia","Jackson Irvine","Regular Play"
"00:34:43.973","Ball Recovery","France","N''Golo Kanté","Regular Play"
"00:34:43.973","Carry","France","N''Golo Kanté","Regular Play"
"00:34:46.320","Pass","France","N''Golo Kanté","Regular Play"
"00:34:47.453","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:34:47.453","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:34:47.960","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:34:49.013","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:34:49.013","Carry","France","Paul Pogba","Regular Play"
"00:34:49.960","Pass","France","Paul Pogba","Regular Play"
"00:34:50.800","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:34:50.800","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:34:51.213","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:34:51.213","Pass","France","Paul Pogba","Regular Play"
"00:34:51.932","Ball Receipt*","France","Olivier Giroud","Regular Play"
"00:34:51.932","Carry","France","Olivier Giroud","Regular Play"
"00:34:52.720","Pass","France","Olivier Giroud","Regular Play"
"00:34:53.760","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:34:53.760","Carry","France","Paul Pogba","Regular Play"
"00:34:53.800","Dribble","France","Paul Pogba","Regular Play"
"00:34:53.800","Duel","Australia","Aziz Eraltay Behich","Regular Play"
"00:34:55.600","Own Goal For","France",NA,"Regular Play"
"00:34:55.600","Own Goal Against","Australia","Aziz Eraltay Behich","Regular Play"
"00:35:59.040","Camera On","Australia",NA,"Regular Play"
"00:35:59.333","Pass","Australia","Aziz Eraltay Behich","Regular Play"
"00:36:00.133","Pressure","France","Olivier Giroud","Regular Play"
"00:36:00.199","Ball Receipt*","Australia","Aaron Mooy","Regular Play"
"00:36:00.199","Carry","Australia","Aaron Mooy","Regular Play"
"00:36:01.160","Pass","Australia","Aaron Mooy","Regular Play"
"00:36:01.960","Ball Receipt*","Australia","Robbie Kruse","Regular Play"
"00:36:01.960","Carry","Australia","Robbie Kruse","Regular Play"
"00:36:03.400","Pass","Australia","Robbie Kruse","Regular Play"
"00:36:05.280","Ball Receipt*","Australia","Mark Milligan","Regular Play"
"00:36:05.280","Carry","Australia","Mark Milligan","Regular Play"
"00:36:07.440","Pass","Australia","Mark Milligan","Regular Play"
"00:36:08.760","Ball Receipt*","Australia","Trent Sainsbury","Regular Play"
"00:36:08.760","Carry","Australia","Trent Sainsbury","Regular Play"
"00:36:09.760","Pass","Australia","Trent Sainsbury","Regular Play"
"00:36:12.040","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:36:12.040","Carry","Australia","Josh Risdon","Regular Play"
"00:36:12.733","Pressure","France","Blaise Matuidi","Regular Play"
"00:36:14.360","Pass","Australia","Josh Risdon","Regular Play"
"00:36:15.440","Ball Receipt*","Australia","Mile Jedinak","Regular Play"
"00:36:15.440","Carry","Australia","Mile Jedinak","Regular Play"
"00:36:16.320","Pass","Australia","Mile Jedinak","Regular Play"
"00:36:16.560","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:36:16.560","Interception","France","Blaise Matuidi","Regular Play"
"00:36:17.133","Ball Recovery","France","Nabil Fekir","Regular Play"
"00:36:17.133","Carry","France","Nabil Fekir","Regular Play"
"00:36:17.960","Pass","France","Nabil Fekir","Regular Play"
"00:36:19.200","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:36:19.200","Pass","Australia","Trent Sainsbury","Regular Play"
"00:36:19.920","Ball Receipt*","Australia","Mathew Leckie","Regular Play"
"00:36:19.920","Carry","Australia","Mathew Leckie","Regular Play"
"00:36:20.052","Pressure","France","Nabil Fekir","Regular Play"
"00:36:21.880","Pass","Australia","Mathew Leckie","Regular Play"
"00:36:22.160","Ball Receipt*","Australia","Jackson Irvine","Regular Play"
"00:36:22.160","Block","France","N''Golo Kanté","Regular Play"
"00:36:22.933","Ball Recovery","France","Nabil Fekir","Regular Play"
"00:36:22.933","Carry","France","Nabil Fekir","Regular Play"
"00:36:23.533","Pass","France","Nabil Fekir","Regular Play"
"00:36:23.560","Pressure","Australia","Mathew Leckie","Regular Play"
"00:36:24.253","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:36:24.253","Carry","France","N''Golo Kanté","Regular Play"
"00:36:24.600","Pass","France","N''Golo Kanté","Regular Play"
"00:36:26.133","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:36:26.133","Carry","France","Blaise Matuidi","Regular Play"
"00:36:27.040","Pass","France","Blaise Matuidi","Regular Play"
"00:36:29.520","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:36:29.520","Interception","Australia","Trent Sainsbury","Regular Play"
"00:36:32.013","Ball Recovery","France","Kylian Mbappé Lottin","Regular Play"
"00:36:32.013","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:36:37.320","Pressure","Australia","Josh Risdon","Regular Play"
"00:36:38.560","Dispossessed","France","Kylian Mbappé Lottin","Regular Play"
"00:36:38.560","Duel","Australia","Josh Risdon","Regular Play"
"00:36:42.120","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:36:43.333","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:36:43.333","Carry","France","N''Golo Kanté","Regular Play"
"00:36:44.280","Pass","France","N''Golo Kanté","Regular Play"
"00:36:45.812","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:36:45.812","Carry","France","Lucas Hernández Pi","Regular Play"
"00:36:47.040","Pass","France","Lucas Hernández Pi","Regular Play"
"00:36:48.293","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:36:48.293","Carry","France","N''Golo Kanté","Regular Play"
"00:36:49.280","Pass","France","N''Golo Kanté","Regular Play"
"00:36:50.220","Pressure","Australia","Josh Risdon","Regular Play"
"00:36:50.373","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:36:50.373","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:36:52.520","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:36:53.973","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:36:53.973","Carry","France","N''Golo Kanté","Regular Play"
"00:36:56.320","Pass","France","N''Golo Kanté","Regular Play"
"00:36:57.373","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:36:57.373","Carry","France","Lucas Hernández Pi","Regular Play"
"00:36:58.053","Pass","France","Lucas Hernández Pi","Regular Play"
"00:37:01.093","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:37:01.093","Pass","France","Raphaël Varane","Regular Play"
"00:37:03.213","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:37:03.213","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:37:04.600","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:37:06.213","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:37:06.213","Carry","France","Lucas Hernández Pi","Regular Play"
"00:37:06.400","Pressure","Australia","Jackson Irvine","Regular Play"
"00:37:07.160","Pass","France","Lucas Hernández Pi","Regular Play"
"00:37:08.093","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:37:08.093","Carry","France","Blaise Matuidi","Regular Play"
"00:37:08.120","Pass","France","Blaise Matuidi","Regular Play"
"00:37:09.680","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:37:09.680","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:37:11.880","Ball Receipt*","France","Nabil Fekir","Regular Play"
"00:37:11.880","Dribble","France","Nabil Fekir","Regular Play"
"00:37:11.880","Duel","Australia","Mark Milligan","Regular Play"
"00:37:16.640","Pass","France","Blaise Matuidi","Regular Play"
"00:37:17.840","Ball Receipt*","France","Nabil Fekir","Regular Play"
"00:37:17.840","Clearance","Australia","Aziz Eraltay Behich","Regular Play"
"00:37:20.400","Ball Recovery","Australia","Mathew Ryan","Regular Play"
"00:37:20.400","Carry","Australia","Mathew Ryan","Regular Play"
"00:37:25.053","Pass","Australia","Mathew Ryan","Regular Play"
"00:37:26.093","Pressure","France","Nabil Fekir","Regular Play"
"00:37:27.439","Ball Receipt*","Australia","Mile Jedinak","Regular Play"
"00:37:27.439","Carry","Australia","Mile Jedinak","Regular Play"
"00:37:28.493","Dispossessed","Australia","Mile Jedinak","Regular Play"
"00:37:28.493","Duel","France","Nabil Fekir","Regular Play"
"00:37:29.173","Ball Recovery","France","Paul Pogba","Regular Play"
"00:37:29.173","Carry","France","Paul Pogba","Regular Play"
"00:37:29.613","Pressure","Australia","Mile Jedinak","Regular Play"
"00:37:30.160","Pass","France","Paul Pogba","Regular Play"
"00:37:31.173","Ball Receipt*","France","Blaise Matuidi","Regular Play"
"00:37:31.173","Carry","France","Blaise Matuidi","Regular Play"
"00:37:32.040","Pass","France","Blaise Matuidi","Regular Play"
"00:37:32.853","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:37:32.853","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:37:34.573","Dribbled Past","Australia","Josh Risdon","Regular Play"
"00:37:34.573","Dribble","France","Kylian Mbappé Lottin","Regular Play"
"00:37:34.573","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:37:35.440","Dribble","France","Kylian Mbappé Lottin","Regular Play"
"00:37:35.440","Duel","Australia","Aaron Mooy","Regular Play"
"00:37:36.080","Pass","France","Blaise Matuidi","Regular Play"
"00:37:37.760","Ball Receipt*","France","Olivier Giroud","Regular Play"
"00:37:37.760","Ball Recovery","Australia","Aziz Eraltay Behich","Regular Play"
"00:37:39.093","Pressure","France","Olivier Giroud","Regular Play"
"00:37:41.013","Ball Recovery","France","Olivier Giroud","Regular Play"
"00:37:41.013","Carry","France","Olivier Giroud","Regular Play"
"00:37:41.520","Pressure","Australia","Aziz Eraltay Behich","Regular Play"
"00:37:44.560","Dispossessed","France","Olivier Giroud","Regular Play"
"00:37:44.560","Duel","Australia","Aziz Eraltay Behich","Regular Play"
"00:38:27.040","Pass","France","Nabil Fekir","From Corner"
"00:38:27.960","Ball Receipt*","France","Paul Pogba","From Corner"
"00:38:27.960","Pass","France","Paul Pogba","From Corner"
"00:38:27.960","Duel","Australia","Mile Jedinak","From Corner"
"00:38:30.320","Ball Receipt*","France","Samuel Yves Umtiti","From Corner"
"00:38:30.320","Goal Keeper","Australia","Mathew Ryan","From Corner"
"00:38:31.680","Ball Recovery","France","Lucas Hernández Pi","From Corner"
"00:38:31.800","Shot","France","Lucas Hernández Pi","From Corner"
"00:38:32.280","Goal Keeper","Australia","Mathew Ryan","From Corner"
"00:38:53.480","Substitution","Australia","Robbie Kruse","From Corner"
"00:39:06.720","Pass","Australia","Mathew Ryan","From Goal Kick"
"00:39:09.960","Ball Receipt*","Australia","Mathew Leckie","From Goal Kick"
"00:39:10.000","Pass","Australia","Mathew Leckie","From Goal Kick"
"00:39:10.000","Duel","France","Blaise Matuidi","From Goal Kick"
"00:39:11.760","Ball Receipt*","Australia","Daniel Arzani","From Goal Kick"
"00:39:11.760","Pass","France","Raphaël Varane","From Goal Kick"
"00:39:12.960","Ball Receipt*","France","Nabil Fekir","From Goal Kick"
"00:39:12.960","Pass","Australia","Mile Jedinak","From Goal Kick"
"00:39:14.440","Ball Receipt*","Australia","Daniel Arzani","From Goal Kick"
"00:39:14.440","Pass","France","Benjamin Pavard","From Goal Kick"
"00:39:16.680","Ball Recovery","Australia","Aaron Mooy","From Goal Kick"
"00:39:16.680","Carry","Australia","Aaron Mooy","From Goal Kick"
"00:39:17.360","Pass","Australia","Aaron Mooy","From Goal Kick"
"00:39:17.813","Ball Receipt*","Australia","Daniel Arzani","From Goal Kick"
"00:39:17.813","Block","France","Paul Pogba","From Goal Kick"
"00:39:19.560","Pressure","Australia","Aaron Mooy","From Goal Kick"
"00:39:19.733","Foul Committed","France","Kylian Mbappé Lottin","From Goal Kick"
"00:39:32.280","Pass","Australia","Mile Jedinak","From Free Kick"
"00:39:33.800","Ball Receipt*","Australia","Mark Milligan","From Free Kick"
"00:39:33.800","Carry","Australia","Mark Milligan","From Free Kick"
"00:39:33.840","Pass","Australia","Mark Milligan","From Free Kick"
"00:39:35.640","Ball Receipt*","Australia","Aziz Eraltay Behich","From Free Kick"
"00:39:35.640","Carry","Australia","Aziz Eraltay Behich","From Free Kick"
"00:39:36.920","Pass","Australia","Aziz Eraltay Behich","From Free Kick"
"00:39:38.040","Ball Receipt*","Australia","Daniel Arzani","From Free Kick"
"00:39:38.040","Carry","Australia","Daniel Arzani","From Free Kick"
"00:39:38.252","Pressure","France","Benjamin Pavard","From Free Kick"
"00:39:40.280","Pass","Australia","Daniel Arzani","From Free Kick"
"00:39:42.013","Ball Receipt*","Australia","Mile Jedinak","From Free Kick"
"00:39:42.013","Ball Recovery","France","Nabil Fekir","Regular Play"
"00:39:42.013","Carry","France","Nabil Fekir","Regular Play"
"00:39:44.173","Foul Committed","Australia","Aaron Mooy","Regular Play"
"00:39:44.173","Foul Won","France","Nabil Fekir","Regular Play"
"00:40:02.453","Pass","France","Raphaël Varane","From Free Kick"
"00:40:05.613","Ball Receipt*","France","Samuel Yves Umtiti","From Free Kick"
"00:40:05.613","Carry","France","Samuel Yves Umtiti","From Free Kick"
"00:40:07.400","Pass","France","Samuel Yves Umtiti","From Free Kick"
"00:40:08.373","Ball Receipt*","France","Blaise Matuidi","From Free Kick"
"00:40:08.373","Carry","France","Blaise Matuidi","From Free Kick"
"00:40:08.960","Pressure","Australia","Jackson Irvine","From Free Kick"
"00:40:09.760","Pass","France","Blaise Matuidi","From Free Kick"
"00:40:11.613","Ball Receipt*","France","Lucas Hernández Pi","From Free Kick"
"00:40:11.613","Carry","France","Lucas Hernández Pi","From Free Kick"
"00:40:12.653","Dribbled Past","Australia","Mathew Leckie","From Free Kick"
"00:40:12.653","Dribble","France","Lucas Hernández Pi","From Free Kick"
"00:40:12.653","Carry","France","Lucas Hernández Pi","From Free Kick"
"00:40:14.533","Dispossessed","France","Lucas Hernández Pi","From Free Kick"
"00:40:14.533","Duel","Australia","Josh Risdon","From Free Kick"
"00:40:15.973","Pressure","Australia","Mathew Leckie","From Free Kick"
"00:40:15.973","Ball Recovery","France","Lucas Hernández Pi","From Free Kick"
"00:40:15.973","Carry","France","Lucas Hernández Pi","From Free Kick"
"00:40:17.613","Dispossessed","France","Lucas Hernández Pi","From Free Kick"
"00:40:17.613","Duel","Australia","Josh Risdon","Regular Play"
"00:40:18.640","Pass","Australia","Mathew Leckie","Regular Play"
"00:40:19.680","Ball Receipt*","Australia","Jackson Irvine","Regular Play"
"00:40:19.680","Carry","Australia","Jackson Irvine","Regular Play"
"00:40:19.720","Pass","Australia","Jackson Irvine","Regular Play"
"00:40:20.440","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:40:20.440","Pass","Australia","Josh Risdon","Regular Play"
"00:40:23.213","Ball Recovery","France","Raphaël Varane","Regular Play"
"00:40:23.213","Carry","France","Raphaël Varane","Regular Play"
"00:40:25.000","Pass","France","Raphaël Varane","Regular Play"
"00:40:27.053","Ball Receipt*","France","Nabil Fekir","Regular Play"
"00:40:27.053","Carry","France","Nabil Fekir","Regular Play"
"00:40:28.920","Pass","France","Nabil Fekir","Regular Play"
"00:40:30.973","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:40:30.973","Carry","France","Benjamin Pavard","Regular Play"
"00:40:31.320","Pass","France","Benjamin Pavard","Regular Play"
"00:40:32.813","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:40:32.813","Carry","France","Raphaël Varane","Regular Play"
"00:40:34.160","Pass","France","Raphaël Varane","Regular Play"
"00:40:35.693","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:40:35.693","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:40:36.840","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:40:38.453","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:40:38.453","Carry","France","Lucas Hernández Pi","Regular Play"
"00:40:39.400","Pass","France","Lucas Hernández Pi","Regular Play"
"00:40:41.213","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:40:41.213","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:40:44.400","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:40:45.160","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:40:45.160","Pass","France","N''Golo Kanté","Regular Play"
